customer_id,customer_segment,customer_name,num_orders,avg_order_value,total_spend,churn_rate,estimated_ltv
20658,SMB,Alicia Sanchez,2,759.25,1518.5,0.207,7335.75
49982,SMB,Anthony Carson,1,1518.24,1518.24,0.207,7334.49
1389,SMB,Cameron Goodwin,1,1518.06,1518.06,0.207,7333.62
6728,SMB,Keith Martinez,1,1518.06,1518.06,0.207,7333.62
64053,SMB,Jacqueline Rodriguez,1,1518.05,1518.05,0.207,7333.57
15202,SMB,Michael Campbell,3,505.99,1517.96,0.207,7333.14
51795,SMB,Jose Ross,1,1517.78,1517.78,0.207,7332.27
25196,SMB,Shari Bradford,1,1517.54,1517.54,0.207,7331.11
45524,SMB,Tonya Sanders,1,1517.4,1517.4,0.207,7330.43
9825,SMB,Teresa Robinson,2,758.64,1517.28,0.207,7329.86
55728,SMB,Michael Johnson,2,758.63,1517.25,0.207,7329.71
68091,SMB,Eric King,3,505.71,1517.13,0.207,7329.13
51285,SMB,Joshua Cummings,1,1517.05,1517.05,0.207,7328.74
32552,SMB,David Bernard,1,1516.94,1516.94,0.207,7328.21
8819,SMB,Kristine Stewart,1,1516.92,1516.92,0.207,7328.12
59193,SMB,Larry Williams,1,1516.89,1516.89,0.207,7327.97
24469,SMB,Jennifer Collins,2,758.41,1516.81,0.207,7327.58
2535,SMB,Meredith Jenkins,1,1516.73,1516.73,0.207,7327.2
42143,SMB,Jean Vincent,1,1516.73,1516.73,0.207,7327.2
11680,SMB,David Andersen,1,1516.52,1516.52,0.207,7326.18
65991,SMB,Kathy Gallagher,2,758.14,1516.28,0.207,7325.02
21388,SMB,Gabriel Rivera,2,758.09,1516.18,0.207,7324.54
47725,SMB,Margaret Johnson,3,505.29,1515.88,0.207,7323.09
61062,SMB,Bruce Torres,1,1515.81,1515.81,0.207,7322.75
64209,SMB,Robert Mcpherson,1,1515.7,1515.7,0.207,7322.22
47554,SMB,Donald Martin,1,1515.64,1515.64,0.207,7321.93
73696,SMB,Emily Bennett,2,757.8,1515.59,0.207,7321.69
42356,SMB,Joel Smith,2,757.78,1515.57,0.207,7321.59
39113,SMB,Angel Kim,1,1515.49,1515.49,0.207,7321.21
60664,SMB,Janet Mitchell,2,757.73,1515.45,0.207,7321.01
66165,SMB,Kimberly Weaver,2,757.69,1515.38,0.207,7320.68
21269,SMB,Nicole Wilson,1,1514.92,1514.92,0.207,7318.45
58948,SMB,Dennis Webb,1,1514.88,1514.88,0.207,7318.26
51856,SMB,Kathleen Riggs,1,1514.85,1514.85,0.207,7318.12
60048,SMB,Sarah Davenport,1,1514.76,1514.76,0.207,7317.68
35949,SMB,Alicia Mosley,2,757.32,1514.64,0.207,7317.1
64876,SMB,Patricia Blake,2,757.16,1514.33,0.207,7315.6
50607,SMB,Julie Bailey,2,757.15,1514.29,0.207,7315.41
10690,SMB,Peter Roy,2,757.12,1514.23,0.207,7315.12
4344,SMB,Samantha Schaefer,1,1514.2,1514.2,0.207,7314.98
55121,SMB,Troy Ramirez,1,1513.86,1513.86,0.207,7313.33
39540,SMB,James Dean,1,1513.85,1513.85,0.207,7313.29
69116,SMB,Alyssa Lewis,1,1513.84,1513.84,0.207,7313.24
26980,SMB,Amy Parker,2,756.86,1513.71,0.207,7312.61
64569,SMB,Erica Holmes,1,1513.49,1513.49,0.207,7311.55
65164,SMB,Cheryl Martin,3,504.48,1513.44,0.207,7311.3
36347,SMB,Susan Jones,2,756.7,1513.39,0.207,7311.06
16088,SMB,Carmen Weaver,2,756.68,1513.37,0.207,7310.97
20776,SMB,Derrick Martinez,1,1513.33,1513.33,0.207,7310.77
17888,SMB,Natalie Robinson,2,756.63,1513.27,0.207,7310.48
13163,SMB,Christina Larson,1,1513.25,1513.25,0.207,7310.39
43040,SMB,Desiree Bauer,1,1513.06,1513.06,0.207,7309.47
6212,SMB,Christopher White,1,1512.96,1512.96,0.207,7308.99
15696,SMB,Aaron Day,1,1512.96,1512.96,0.207,7308.99
47804,SMB,Amanda Riley,1,1512.96,1512.96,0.207,7308.99
69432,SMB,Anna Franklin,1,1512.96,1512.96,0.207,7308.99
49277,SMB,Laura Love,1,1512.36,1512.36,0.207,7306.09
50399,SMB,Derek Park,3,504.1,1512.3,0.207,7305.8
24551,SMB,Sophia Roberts,1,1512.22,1512.22,0.207,7305.41
4361,SMB,Derek Johnson,1,1512.11,1512.11,0.207,7304.88
35236,SMB,Erika Ingram MD,1,1512.1,1512.1,0.207,7304.83
39620,SMB,David Powers,1,1511.91,1511.91,0.207,7303.91
40338,SMB,Steve Jackson,1,1511.85,1511.85,0.207,7303.62
66765,SMB,Courtney Evans,1,1511.82,1511.82,0.207,7303.48
62057,SMB,Mary Gibson,1,1511.54,1511.54,0.207,7302.13
38226,SMB,Jessica Lamb,3,503.78,1511.34,0.207,7301.16
70736,SMB,John Rogers,2,755.65,1511.31,0.207,7301.01
8077,SMB,Evan Garcia,6,251.86,1511.16,0.207,7300.29
20031,SMB,Thomas Blackwell,1,1510.96,1510.96,0.207,7299.32
58501,SMB,Betty Ward,1,1510.82,1510.82,0.207,7298.65
71749,SMB,Dennis Thomas,1,1510.63,1510.63,0.207,7297.73
49883,SMB,Timothy Bush,1,1510.54,1510.54,0.207,7297.29
10602,SMB,Garrett Rodriguez,1,1510.48,1510.48,0.207,7297.0
72432,SMB,Joy Ramos,1,1510.48,1510.48,0.207,7297.0
2855,SMB,Jonathan Craig,3,503.41,1510.22,0.207,7295.75
5856,SMB,Danielle Santos,1,1510.1,1510.1,0.207,7295.17
9032,SMB,Tammy Nolan,2,755.01,1510.02,0.207,7294.78
9881,SMB,Carla Smith,3,503.33,1509.98,0.207,7294.59
59078,SMB,Robert Guzman,1,1509.86,1509.86,0.207,7294.01
38384,SMB,Jennifer Thompson,1,1509.79,1509.79,0.207,7293.67
40604,SMB,Joshua Travis,1,1509.78,1509.78,0.207,7293.62
63495,SMB,Alexandria Newton,2,754.87,1509.74,0.207,7293.43
52272,SMB,Jenna Harris,1,1509.55,1509.55,0.207,7292.51
44455,SMB,Sherry Wright,2,754.69,1509.37,0.207,7291.64
53179,SMB,Scott Rodriguez,1,1508.94,1508.94,0.207,7289.57
22446,SMB,Justin Sparks,1,1508.84,1508.84,0.207,7289.08
67401,SMB,Tyler Johnson,1,1508.81,1508.81,0.207,7288.94
72196,SMB,David Summers,1,1508.71,1508.71,0.207,7288.45
6784,SMB,Laura Roberts,2,754.27,1508.54,0.207,7287.63
19139,SMB,Lydia Rollins,1,1508.54,1508.54,0.207,7287.63
51245,SMB,Terry Morton MD,2,754.24,1508.48,0.207,7287.34
3710,SMB,Nicholas Hunt,1,1508.4,1508.4,0.207,7286.96
34106,SMB,Jill Stevens,1,1508.4,1508.4,0.207,7286.96
37118,SMB,Kevin Buckley,2,754.16,1508.33,0.207,7286.62
42647,SMB,Joshua Young,5,301.67,1508.33,0.207,7286.62
73758,SMB,David Wade,1,1508.15,1508.15,0.207,7285.75
27906,SMB,Emily Keller,2,754.0,1508.01,0.207,7285.07
60112,SMB,Jeffrey Butler,1,1507.99,1507.99,0.207,7284.98
44972,SMB,Jacob Morrison,1,1507.97,1507.97,0.207,7284.88
36002,SMB,Darrell Lopez,2,753.88,1507.77,0.207,7283.91
17612,SMB,Kimberly Lee,2,753.82,1507.63,0.207,7283.24
62215,SMB,Peggy Ramsey,1,1507.59,1507.59,0.207,7283.04
46633,SMB,Brooke Moran,2,753.78,1507.56,0.207,7282.9
18760,SMB,Sabrina Simmons,1,1507.54,1507.54,0.207,7282.8
62194,SMB,David Barrett,1,1507.48,1507.48,0.207,7282.51
10313,SMB,Nicole Gonzales,2,753.68,1507.36,0.207,7281.93
11652,SMB,Thomas Wise,2,753.63,1507.25,0.207,7281.4
42770,SMB,Amy Alexander,3,502.39,1507.16,0.207,7280.97
37943,SMB,Clinton Wilson,2,753.58,1507.15,0.207,7280.92
7344,SMB,Nicole Bonilla,2,753.57,1507.13,0.207,7280.82
18565,SMB,Michelle Reese,3,502.36,1507.07,0.207,7280.53
39152,SMB,Ryan Gray,2,753.38,1506.76,0.207,7279.03
38300,SMB,Joseph Moore,2,753.32,1506.64,0.207,7278.45
11962,SMB,Leah Vance,5,301.31,1506.56,0.207,7278.07
30508,SMB,Mark Atkins,1,1506.29,1506.29,0.207,7276.76
51589,SMB,Michelle Mason,3,502.01,1506.03,0.207,7275.51
13696,SMB,Shirley Gibbs MD,2,752.84,1505.68,0.207,7273.82
36026,SMB,Christopher Leach,2,752.84,1505.67,0.207,7273.77
58385,SMB,Joanna Edwards,1,1505.22,1505.22,0.207,7271.59
25757,SMB,Dustin Mclaughlin,3,501.7,1505.11,0.207,7271.06
70429,SMB,Dawn Lee,1,1505.0,1505.0,0.207,7270.53
18133,SMB,Sarah Cooper,2,752.41,1504.82,0.207,7269.66
60363,SMB,James Mahoney,3,501.5,1504.5,0.207,7268.12
62765,SMB,Kimberly Reynolds,1,1504.16,1504.16,0.207,7266.47
67067,SMB,Thomas Murphy Jr.,2,752.08,1504.16,0.207,7266.47
62172,SMB,Kristy Key,3,501.38,1504.15,0.207,7266.43
22170,SMB,Allen Walker,1,1504.14,1504.14,0.207,7266.38
13738,SMB,Catherine Reilly,3,501.34,1504.01,0.207,7265.75
29859,SMB,Mark Ayala,1,1503.04,1503.04,0.207,7261.06
37916,SMB,James Tran,1,1503.0,1503.0,0.207,7260.87
61772,SMB,Tracy Huff,1,1502.85,1502.85,0.207,7260.14
50481,SMB,Richard Jenkins,1,1502.81,1502.81,0.207,7259.95
14920,SMB,Matthew Harper,2,751.38,1502.77,0.207,7259.76
72739,SMB,Calvin Green,1,1502.64,1502.64,0.207,7259.13
20898,SMB,Barbara Anderson,2,751.27,1502.54,0.207,7258.65
62382,SMB,Tiffany Larson,1,1502.49,1502.49,0.207,7258.41
42181,SMB,William Cox,4,375.62,1502.46,0.207,7258.26
36523,SMB,Sharon Larsen,2,751.18,1502.36,0.207,7257.78
38757,SMB,Mark Powers,1,1502.24,1502.24,0.207,7257.2
2853,SMB,Deborah Higgins,1,1502.22,1502.22,0.207,7257.1
52709,SMB,Richard Anderson,2,751.06,1502.12,0.207,7256.62
60924,SMB,Laurie Davila,1,1502.06,1502.06,0.207,7256.33
10052,SMB,Diana Marshall,1,1501.96,1501.96,0.207,7255.85
19688,SMB,Gary Diaz,2,750.95,1501.9,0.207,7255.56
23466,SMB,Jessica Thompson,7,214.55,1501.82,0.207,7255.17
3574,SMB,Felicia Murray,1,1501.76,1501.76,0.207,7254.88
70144,SMB,Larry Weber,1,1501.47,1501.47,0.207,7253.48
34091,SMB,Adrian Wood,2,750.7,1501.4,0.207,7253.14
10108,SMB,Amanda Howard MD,2,750.65,1501.31,0.207,7252.71
16061,SMB,Seth Smith,1,1501.26,1501.26,0.207,7252.46
2804,SMB,Julie Duncan,1,1501.14,1501.14,0.207,7251.88
7786,SMB,Felicia Fritz,2,750.57,1501.14,0.207,7251.88
25772,SMB,Gregory Collins,1,1501.14,1501.14,0.207,7251.88
72479,SMB,Christie Harris,2,750.57,1501.14,0.207,7251.88
41732,SMB,Nancy Martinez,1,1501.1,1501.1,0.207,7251.69
61311,SMB,Courtney Townsend,2,750.52,1501.03,0.207,7251.35
26662,SMB,Richard Collins,2,750.5,1501.0,0.207,7251.21
37364,SMB,Rhonda Tanner,2,750.48,1500.96,0.207,7251.01
24034,SMB,William Scott,1,1500.94,1500.94,0.207,7250.92
40274,SMB,Sandra Campos,1,1500.73,1500.73,0.207,7249.9
7326,SMB,Michael Oliver,1,1500.45,1500.45,0.207,7248.55
54155,SMB,Brian Brown,1,1500.28,1500.28,0.207,7247.73
50067,SMB,Anne Davis,1,1500.16,1500.16,0.207,7247.15
53042,SMB,Scott Williams,1,1500.02,1500.02,0.207,7246.47
9750,SMB,Taylor Harrington,1,1499.71,1499.71,0.207,7244.98
4459,SMB,Matthew Mitchell,1,1499.68,1499.68,0.207,7244.83
5121,SMB,Grace Green,1,1499.5,1499.5,0.207,7243.96
31062,SMB,Keith White,2,749.58,1499.16,0.207,7242.32
6906,SMB,Linda Ball,1,1498.95,1498.95,0.207,7241.3
68274,SMB,Anna Curtis,2,749.47,1498.95,0.207,7241.3
42699,SMB,Ashley Wall,1,1498.94,1498.94,0.207,7241.26
5764,SMB,Jennifer Baker,1,1498.79,1498.79,0.207,7240.53
56803,SMB,Mary Durham,1,1498.69,1498.69,0.207,7240.05
9518,SMB,Russell Bond,1,1498.67,1498.67,0.207,7239.95
67244,SMB,Daniel Herrera,2,749.34,1498.67,0.207,7239.95
19362,SMB,Joshua Moses,2,749.27,1498.54,0.207,7239.32
34809,SMB,Ebony Lee,1,1498.51,1498.51,0.207,7239.18
23666,SMB,Kenneth Austin,1,1498.42,1498.42,0.207,7238.74
28843,SMB,David Spencer,2,749.2,1498.39,0.207,7238.6
64220,SMB,Christina Cox,1,1498.28,1498.28,0.207,7238.07
61277,SMB,Sara Johnson,1,1498.08,1498.08,0.207,7237.1
20410,SMB,Maria Little,1,1498.04,1498.04,0.207,7236.91
38689,SMB,Jacqueline Bryan,1,1498.03,1498.03,0.207,7236.86
58582,SMB,Shannon Lopez,2,748.97,1497.95,0.207,7236.47
59975,SMB,Brian Nelson,1,1497.68,1497.68,0.207,7235.17
64832,SMB,Thomas King,1,1497.67,1497.67,0.207,7235.12
32638,SMB,Michael Wilson,1,1497.64,1497.64,0.207,7234.98
49940,SMB,Gary Hunter,2,748.82,1497.64,0.207,7234.98
60700,SMB,Stanley Jennings,1,1497.64,1497.64,0.207,7234.98
46202,SMB,Jennifer Higgins,1,1497.5,1497.5,0.207,7234.3
20970,SMB,Kimberly Bishop,1,1497.22,1497.22,0.207,7232.95
11821,SMB,Adam Ballard,1,1496.76,1496.76,0.207,7230.72
46520,SMB,Tommy Vargas,1,1496.41,1496.41,0.207,7229.03
55618,SMB,Haley Hill,1,1496.07,1496.07,0.207,7227.39
49183,SMB,Jennifer Valenzuela,1,1495.98,1495.98,0.207,7226.96
60586,SMB,Nicole Brown,3,498.65,1495.94,0.207,7226.76
73489,SMB,Michael Williams,1,1495.92,1495.92,0.207,7226.67
5154,SMB,Stephanie Vasquez,1,1495.77,1495.77,0.207,7225.94
25184,SMB,Krystal Sims,1,1495.77,1495.77,0.207,7225.94
26986,SMB,Valerie Gutierrez,2,747.88,1495.77,0.207,7225.94
45209,SMB,Randy Velasquez,2,747.85,1495.7,0.207,7225.6
57122,SMB,Tanner Brown,1,1495.7,1495.7,0.207,7225.6
6693,SMB,Thomas Carter,1,1495.19,1495.19,0.207,7223.14
18518,SMB,Jeremy Hall,1,1494.95,1494.95,0.207,7221.98
31088,SMB,Jacob Hughes,1,1494.91,1494.91,0.207,7221.79
60152,SMB,Alexis Newman,2,747.43,1494.85,0.207,7221.5
59569,SMB,Mr. Paul West,1,1494.75,1494.75,0.207,7221.01
56924,SMB,Louis Gilbert,1,1494.2,1494.2,0.207,7218.36
58683,SMB,Laura Gonzalez,2,747.06,1494.12,0.207,7217.97
51844,SMB,Danielle Mack,2,747.03,1494.07,0.207,7217.73
71641,SMB,Harold Smith,2,747.01,1494.03,0.207,7217.54
30145,SMB,Brandi Callahan,2,747.0,1493.99,0.207,7217.34
15527,SMB,Kenneth Garner,1,1493.8,1493.8,0.207,7216.43
19461,SMB,Jeffrey Pratt,1,1493.68,1493.68,0.207,7215.85
52571,SMB,Andrea Chapman,5,298.68,1493.38,0.207,7214.4
41786,SMB,Shelly Greene,1,1493.18,1493.18,0.207,7213.43
25951,SMB,Jennifer Reyes,1,1493.16,1493.16,0.207,7213.33
35639,SMB,Chad Phelps,1,1492.97,1492.97,0.207,7212.42
37941,SMB,Karen Soto MD,1,1492.52,1492.52,0.207,7210.24
4779,SMB,Benjamin Mayo,1,1492.51,1492.51,0.207,7210.19
5829,SMB,Johnathan Stephenson,1,1492.51,1492.51,0.207,7210.19
36967,SMB,Fred Cuevas,1,1492.51,1492.51,0.207,7210.19
43177,SMB,Christopher Tran,1,1492.26,1492.26,0.207,7208.99
2723,SMB,Amy Bryant,1,1492.23,1492.23,0.207,7208.84
29815,SMB,John Marquez,1,1492.23,1492.23,0.207,7208.84
46843,SMB,Scott Wilson,2,746.12,1492.23,0.207,7208.84
11564,SMB,Theresa Perkins,1,1492.22,1492.22,0.207,7208.79
21111,SMB,Charles Kim,1,1492.08,1492.08,0.207,7208.12
46862,SMB,Robin Solis,1,1491.84,1491.84,0.207,7206.96
8634,SMB,Tina Washington,3,497.22,1491.65,0.207,7206.04
14671,SMB,Lisa Roberts,2,745.8,1491.6,0.207,7205.8
56173,SMB,Sophia Jones,1,1491.6,1491.6,0.207,7205.8
71235,SMB,James Lynn,3,497.12,1491.35,0.207,7204.59
68636,SMB,Michael Fleming,2,745.65,1491.3,0.207,7204.35
47934,SMB,Christina Baker,3,497.09,1491.28,0.207,7204.25
16813,SMB,Vanessa Vaughn,2,745.55,1491.1,0.207,7203.38
4622,SMB,James Martin,1,1490.9,1490.9,0.207,7202.42
68600,SMB,Bradley James,1,1490.9,1490.9,0.207,7202.42
22005,SMB,Justin Burton,3,496.95,1490.85,0.207,7202.17
70440,SMB,Jason Williamson,1,1490.79,1490.79,0.207,7201.88
67116,SMB,Connor Patterson,2,745.33,1490.65,0.207,7201.21
30221,SMB,Whitney Martin,1,1490.64,1490.64,0.207,7201.16
7446,SMB,Tammy Benitez,1,1490.62,1490.62,0.207,7201.06
42371,SMB,Veronica Dunn,1,1490.53,1490.53,0.207,7200.63
69518,SMB,Robert Scott,1,1490.18,1490.18,0.207,7198.94
72715,SMB,Shannon Chan MD,3,496.72,1490.17,0.207,7198.89
69990,SMB,Kenneth Jones,2,745.05,1490.1,0.207,7198.55
41909,SMB,Chad Baker,2,744.84,1489.67,0.207,7196.47
64737,SMB,Anthony Shea,3,496.51,1489.54,0.207,7195.85
46794,SMB,Amanda Campbell,2,744.75,1489.5,0.207,7195.65
24553,SMB,Jon Thompson,3,496.37,1489.11,0.207,7193.77
40798,SMB,Maria Hawkins,1,1488.87,1488.87,0.207,7192.61
61390,SMB,Tyler Wells,1,1488.83,1488.83,0.207,7192.42
69143,SMB,Daniel Brown,1,1488.62,1488.62,0.207,7191.4
26028,SMB,Daryl Anderson,1,1488.52,1488.52,0.207,7190.92
50046,SMB,Melanie Reeves,2,744.25,1488.5,0.207,7190.82
8382,SMB,Sherry Woodard,2,744.24,1488.48,0.207,7190.72
6809,SMB,Monica Romero,1,1488.36,1488.36,0.207,7190.14
48511,SMB,Kevin Hardin,2,744.18,1488.36,0.207,7190.14
55684,SMB,Lee Williams,1,1488.22,1488.22,0.207,7189.47
20595,SMB,Misty Owens,1,1488.15,1488.15,0.207,7189.13
37940,SMB,Leonard Evans,2,744.04,1488.08,0.207,7188.79
19687,SMB,April Gutierrez,1,1487.4,1487.4,0.207,7185.51
38721,SMB,Michelle Anderson,1,1487.35,1487.35,0.207,7185.27
40127,SMB,Dr. John Burke DDS,1,1486.85,1486.85,0.207,7182.85
784,SMB,Angela Fields,1,1486.79,1486.79,0.207,7182.56
32830,SMB,Joseph Ramirez,1,1486.76,1486.76,0.207,7182.42
69283,SMB,Teresa Stevenson,1,1486.5,1486.5,0.207,7181.16
53393,SMB,April Shelton,1,1486.38,1486.38,0.207,7180.58
18185,SMB,Donald Green,1,1486.36,1486.36,0.207,7180.48
50501,SMB,Brandon Howard,2,743.07,1486.13,0.207,7179.37
54809,SMB,Cesar Anderson,1,1486.1,1486.1,0.207,7179.23
13899,SMB,Thomas Young,2,743.0,1486.0,0.207,7178.74
45063,SMB,Aaron Hartman,1,1485.58,1485.58,0.207,7176.71
66670,SMB,Dana Matthews,1,1485.36,1485.36,0.207,7175.65
38990,SMB,Kerry Mcdowell,1,1484.94,1484.94,0.207,7173.62
42831,SMB,Kristin Sandoval,2,742.47,1484.94,0.207,7173.62
14680,SMB,Kim Mejia,1,1484.88,1484.88,0.207,7173.33
25546,SMB,Rebecca Lindsey,1,1484.82,1484.82,0.207,7173.04
72135,SMB,Miss Meghan Smith,1,1484.82,1484.82,0.207,7173.04
22000,SMB,Emily Willis,1,1484.81,1484.81,0.207,7173.0
23062,SMB,Anna Hernandez,1,1484.72,1484.72,0.207,7172.56
13689,SMB,John Matthews,2,742.28,1484.56,0.207,7171.79
5956,SMB,Corey Curry,2,742.23,1484.45,0.207,7171.26
32025,SMB,Tammy Flores,1,1484.37,1484.37,0.207,7170.87
47409,SMB,Roy Gillespie,1,1484.32,1484.32,0.207,7170.63
23266,SMB,Michele Hill,2,742.14,1484.28,0.207,7170.43
9803,SMB,Bryan Lewis,1,1484.2,1484.2,0.207,7170.05
16611,SMB,Daniel Gardner,1,1484.2,1484.2,0.207,7170.05
38380,SMB,Dwayne Bolton,2,742.1,1484.2,0.207,7170.05
52629,SMB,Cameron Villanueva,2,742.03,1484.06,0.207,7169.37
19470,SMB,David Henson,1,1483.98,1483.98,0.207,7168.99
23562,SMB,Michael Pena,1,1483.98,1483.98,0.207,7168.99
24299,SMB,Nicholas Smith,2,741.93,1483.86,0.207,7168.41
9749,SMB,Michael Bowers,1,1483.8,1483.8,0.207,7168.12
32642,SMB,Jennifer Wheeler,2,741.84,1483.68,0.207,7167.54
26661,SMB,Carl Perry,2,741.79,1483.58,0.207,7167.05
73977,SMB,Brandon Allison,2,741.73,1483.45,0.207,7166.43
14473,SMB,Jerome Wilson,1,1483.37,1483.37,0.207,7166.04
27594,SMB,Tonya Thomas,1,1483.14,1483.14,0.207,7164.93
70963,SMB,Mariah Ashley,2,741.51,1483.02,0.207,7164.35
1796,SMB,Melanie Roberson,1,1482.52,1482.52,0.207,7161.93
6969,SMB,Catherine Graham,1,1482.52,1482.52,0.207,7161.93
57151,SMB,Susan Smith,1,1482.52,1482.52,0.207,7161.93
36952,SMB,Adam Case,1,1482.46,1482.46,0.207,7161.64
1114,SMB,Amber Greer,1,1482.16,1482.16,0.207,7160.19
13322,SMB,Christopher Armstrong,1,1482.13,1482.13,0.207,7160.05
2857,SMB,Nicholas Lewis,2,741.0,1482.01,0.207,7159.47
19211,SMB,Melissa Harrington,1,1482.01,1482.01,0.207,7159.47
24092,SMB,Jacqueline Michael,2,741.0,1482.01,0.207,7159.47
53260,SMB,Michelle Bowers,1,1482.01,1482.01,0.207,7159.47
13320,SMB,Melissa Cook,3,493.94,1481.83,0.207,7158.6
6255,SMB,Rachel Warner,1,1481.82,1481.82,0.207,7158.55
55825,SMB,Jasmin Shannon,1,1481.5,1481.5,0.207,7157.0
60541,SMB,Whitney Adams,1,1481.27,1481.27,0.207,7155.89
40440,SMB,Sarah Myers,1,1481.2,1481.2,0.207,7155.56
59667,SMB,Jennifer Flores,2,740.58,1481.16,0.207,7155.36
25536,SMB,Gregory Mcknight,5,296.18,1480.92,0.207,7154.2
10470,SMB,Brian Long,1,1480.7,1480.7,0.207,7153.14
42415,SMB,Jacob Bowers,1,1480.55,1480.55,0.207,7152.42
37665,SMB,Tonya Nunez,1,1480.5,1480.5,0.207,7152.17
27708,SMB,Melissa Johnson,1,1480.37,1480.37,0.207,7151.55
65649,SMB,Brandon Smith,2,740.18,1480.37,0.207,7151.55
72046,SMB,Kevin Barnett,1,1480.37,1480.37,0.207,7151.55
8263,SMB,Michelle Hall,1,1480.15,1480.15,0.207,7150.48
45754,SMB,Dylan Henry,1,1480.15,1480.15,0.207,7150.48
8060,SMB,Ruth Cox,1,1479.95,1479.95,0.207,7149.52
44347,SMB,Alexander Cox,1,1479.89,1479.89,0.207,7149.23
20723,SMB,Adam James,1,1479.84,1479.84,0.207,7148.99
74043,SMB,Kathleen Olsen,1,1479.78,1479.78,0.207,7148.7
55384,SMB,Christine Jimenez DVM,1,1479.75,1479.75,0.207,7148.55
8282,SMB,Sarah Pearson,2,739.69,1479.38,0.207,7146.76
47498,SMB,Dawn Turner,1,1479.25,1479.25,0.207,7146.14
52439,SMB,Jennifer Lester,1,1478.39,1478.39,0.207,7141.98
50247,SMB,Curtis Conner,2,739.17,1478.34,0.207,7141.74
56548,SMB,Susan Santiago,1,1478.22,1478.22,0.207,7141.16
68955,SMB,Brenda Adams,1,1477.99,1477.99,0.207,7140.05
57438,SMB,Carlos Mcdonald,2,738.9,1477.81,0.207,7139.18
42257,SMB,James Holmes,1,1477.79,1477.79,0.207,7139.08
33441,SMB,Brandon Morgan,2,738.85,1477.71,0.207,7138.7
17906,SMB,Austin Johnson,1,1477.69,1477.69,0.207,7138.6
32624,SMB,Karen Cruz,2,738.77,1477.54,0.207,7137.87
13479,SMB,Jeremy Powell DDS,1,1477.36,1477.36,0.207,7137.0
67422,SMB,Douglas Waters,1,1477.17,1477.17,0.207,7136.09
2384,SMB,Karen Guerra,1,1476.77,1476.77,0.207,7134.15
8384,SMB,Alexis Smith,1,1476.6,1476.6,0.207,7133.33
39496,SMB,Timothy Robinson,1,1476.6,1476.6,0.207,7133.33
34485,SMB,Bethany Fletcher,1,1476.57,1476.57,0.207,7133.19
7109,SMB,Nathan Mcclain,1,1476.26,1476.26,0.207,7131.69
21323,SMB,Carolyn Haley,1,1476.26,1476.26,0.207,7131.69
40598,SMB,Katie Johnson,2,738.08,1476.15,0.207,7131.16
58299,SMB,Andrew Cox,2,737.96,1475.92,0.207,7130.05
224,SMB,Mrs. Stacey Riddle,1,1475.74,1475.74,0.207,7129.18
72943,SMB,Jennifer Wilkins,1,1475.53,1475.53,0.207,7128.16
17763,SMB,Brandon Reeves,1,1475.25,1475.25,0.207,7126.81
22529,SMB,Mark Houston,1,1475.13,1475.13,0.207,7126.23
68917,SMB,Edward Hudson,3,491.71,1475.13,0.207,7126.23
58937,SMB,Angela Skinner,1,1474.96,1474.96,0.207,7125.41
43711,SMB,John Wilson,2,737.47,1474.95,0.207,7125.36
63077,SMB,Laura Nelson,2,737.38,1474.77,0.207,7124.49
57850,SMB,Jesse Hughes,3,491.56,1474.68,0.207,7124.06
36840,SMB,James Martinez,2,737.33,1474.65,0.207,7123.91
24826,SMB,James Harris,1,1474.49,1474.49,0.207,7123.14
64460,SMB,David Robinson,3,491.49,1474.47,0.207,7123.04
68083,SMB,Christine Patton,1,1474.47,1474.47,0.207,7123.04
10279,SMB,Jennifer Anderson,2,737.21,1474.41,0.207,7122.75
28693,SMB,Michelle Boyle DDS,1,1474.22,1474.22,0.207,7121.84
33665,SMB,Kristen Kramer,1,1474.16,1474.16,0.207,7121.55
26637,SMB,Gregory Parker,3,491.38,1474.14,0.207,7121.45
16552,SMB,Samantha Leonard,1,1474.13,1474.13,0.207,7121.4
21049,SMB,Bob Harrington,2,737.05,1474.1,0.207,7121.26
65404,SMB,Dana Green,1,1474.05,1474.05,0.207,7121.01
44910,SMB,Chelsea Lopez,1,1473.9,1473.9,0.207,7120.29
17298,SMB,Anthony Ewing,3,491.3,1473.89,0.207,7120.24
11551,SMB,Nancy Lang,1,1473.84,1473.84,0.207,7120.0
45491,SMB,Melissa Cooper,3,491.27,1473.82,0.207,7119.9
56852,SMB,Elizabeth Hill,1,1473.8,1473.8,0.207,7119.81
19959,SMB,Michael Fowler,1,1473.74,1473.74,0.207,7119.52
18593,SMB,Bethany Brown,1,1473.7,1473.7,0.207,7119.32
33222,SMB,Morgan Townsend,1,1473.58,1473.58,0.207,7118.74
33125,SMB,Traci Moses,1,1473.56,1473.56,0.207,7118.65
69304,SMB,Michelle Wallace,1,1473.5,1473.5,0.207,7118.36
28236,SMB,Derrick White,1,1473.09,1473.09,0.207,7116.38
33003,SMB,Patricia Dunlap,1,1473.09,1473.09,0.207,7116.38
15046,SMB,April Bush,1,1472.96,1472.96,0.207,7115.75
26529,SMB,Garrett Garcia,5,294.58,1472.88,0.207,7115.36
42342,SMB,Adrian Hill,1,1472.87,1472.87,0.207,7115.31
